Info 0    [22:58:41.572] Starting TS Server
Info 1572 [23:15:07.842] DirectoryWatcher:: Triggered with /home/dotangad/.cache/typescript/4.3/node_modules/@types/webpack-dev-server/node_modules/fsevents 8:: WatchInfo: /home/dotangad/.cache/typescript/4.3/node_modules 1 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 1573 [23:15:07.842] Elapsed:: 0.04881200194358826ms DirectoryWatcher:: Triggered with /home/dotangad/.cache/typescript/4.3/node_modules/@types/webpack-dev-server/node_modules/fsevents 8:: WatchInfo: /home/dotangad/.cache/typescript/4.3/node_modules 1 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 1574 [23:15:07.842] DirectoryWatcher:: Triggered with /home/dotangad/.cache/typescript/4.3/node_modules/@types/webpack-dev-server/node_modules/fsevents 9:: WatchInfo: /home/dotangad/.cache/typescript/4.3/node_modules 1 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 1575 [23:15:07.842] Elapsed:: 0.06340000033378601ms DirectoryWatcher:: Triggered with /home/dotangad/.cache/typescript/4.3/node_modules/@types/webpack-dev-server/node_modules/fsevents 9:: WatchInfo: /home/dotangad/.cache/typescript/4.3/node_modules 1 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 1576 [23:15:07.842] DirectoryWatcher:: Triggered with /home/dotangad/.cache/typescript/4.3/node_modules/bindings 0:: WatchInfo: /home/dotangad/.cache/typescript/4.3/node_modules 1 undefined Project: /dev/null/inferredProject2* WatchType: Failed Lookup Locations
Info 1577 [23:15:07.843] Elapsed:: 0.054082006216049194ms DirectoryWatcher:: Triggered with /home/dotangad/.cache/typescript/4.3/node_modules/bindings 0:: WatchInfo: /home/dotangad/.cache/typescript/4.3/node_modules 1 undefined Project: /dev/null/inferredProject2* WatchType: Failed Lookup Locations
Info 1578 [23:15:07.843] DirectoryWatcher:: Triggered with /home/dotangad/.cache/typescript/4.3/node_modules/file-uri-to-path 1:: WatchInfo: /home/dotangad/.cache/typescript/4.3/node_modules 1 undefined Project: /dev/null/inferredProject2* WatchType: Failed Lookup Locations
Info 1579 [23:15:07.843] Elapsed:: 0.04652799665927887ms DirectoryWatcher:: Triggered with /home/dotangad/.cache/typescript/4.3/node_modules/file-uri-to-path 1:: WatchInfo: /home/dotangad/.cache/typescript/4.3/node_modules 1 undefined Project: /dev/null/inferredProject2* WatchType: Failed Lookup Locations
Info 1580 [23:15:07.843] DirectoryWatcher:: Triggered with /home/dotangad/.cache/typescript/4.3/node_modules/fsevents 2:: WatchInfo: /home/dotangad/.cache/typescript/4.3/node_modules 1 undefined Project: /dev/null/inferredProject2* WatchType: Failed Lookup Locations
Info 1581 [23:15:07.843] Elapsed:: 0.03393399715423584ms DirectoryWatcher:: Triggered with /home/dotangad/.cache/typescript/4.3/node_modules/fsevents 2:: WatchInfo: /home/dotangad/.cache/typescript/4.3/node_modules 1 undefined Project: /dev/null/inferredProject2* WatchType: Failed Lookup Locations
Info 1582 [23:15:07.843] DirectoryWatcher:: Triggered with /home/dotangad/.cache/typescript/4.3/node_modules/nan 3:: WatchInfo: /home/dotangad/.cache/typescript/4.3/node_modules 1 undefined Project: /dev/null/inferredProject2* WatchType: Failed Lookup Locations
Info 1583 [23:15:07.843] Elapsed:: 0.03336299955844879ms DirectoryWatcher:: Triggered with /home/dotangad/.cache/typescript/4.3/node_modules/nan 3:: WatchInfo: /home/dotangad/.cache/typescript/4.3/node_modules 1 undefined Project: /dev/null/inferredProject2* WatchType: Failed Lookup Locations
Info 1584 [23:15:07.843] DirectoryWatcher:: Triggered with /home/dotangad/.cache/typescript/4.3/node_modules/fsevents 4:: WatchInfo: /home/dotangad/.cache/typescript/4.3/node_modules 1 undefined Project: /dev/null/inferredProject2* WatchType: Failed Lookup Locations
Info 1585 [23:15:07.843] Elapsed:: 0.03429499268531799ms DirectoryWatcher:: Triggered with /home/dotangad/.cache/typescript/4.3/node_modules/fsevents 4:: WatchInfo: /home/dotangad/.cache/typescript/4.3/node_modules 1 undefined Project: /dev/null/inferredProject2* WatchType: Failed Lookup Locations
Info 1586 [23:15:07.843] DirectoryWatcher:: Triggered with /home/dotangad/.cache/typescript/4.3/node_modules/bindings 5:: WatchInfo: /home/dotangad/.cache/typescript/4.3/node_modules 1 undefined Project: /dev/null/inferredProject2* WatchType: Failed Lookup Locations
Info 1587 [23:15:07.843] Elapsed:: 0.05286000669002533ms DirectoryWatcher:: Triggered with /home/dotangad/.cache/typescript/4.3/node_modules/bindings 5:: WatchInfo: /home/dotangad/.cache/typescript/4.3/node_modules 1 undefined Project: /dev/null/inferredProject2* WatchType: Failed Lookup Locations
Info 1588 [23:15:07.843] DirectoryWatcher:: Triggered with /home/dotangad/.cache/typescript/4.3/node_modules/file-uri-to-path 6:: WatchInfo: /home/dotangad/.cache/typescript/4.3/node_modules 1 undefined Project: /dev/null/inferredProject2* WatchType: Failed Lookup Locations
Info 1589 [23:15:07.843] Elapsed:: 0.0334940105676651ms DirectoryWatcher:: Triggered with /home/dotangad/.cache/typescript/4.3/node_modules/file-uri-to-path 6:: WatchInfo: /home/dotangad/.cache/typescript/4.3/node_modules 1 undefined Project: /dev/null/inferredProject2* WatchType: Failed Lookup Locations
Info 1590 [23:15:07.843] DirectoryWatcher:: Triggered with /home/dotangad/.cache/typescript/4.3/node_modules/nan 7:: WatchInfo: /home/dotangad/.cache/typescript/4.3/node_modules 1 undefined Project: /dev/null/inferredProject2* WatchType: Failed Lookup Locations
Info 1591 [23:15:07.843] Elapsed:: 0.03099900484085083ms DirectoryWatcher:: Triggered with /home/dotangad/.cache/typescript/4.3/node_modules/nan 7:: WatchInfo: /home/dotangad/.cache/typescript/4.3/node_modules 1 undefined Project: /dev/null/inferredProject2* WatchType: Failed Lookup Locations
Info 1592 [23:15:07.843] DirectoryWatcher:: Triggered with /home/dotangad/.cache/typescript/4.3/node_modules/@types/webpack-dev-server/node_modules/fsevents 8:: WatchInfo: /home/dotangad/.cache/typescript/4.3/node_modules 1 undefined Project: /dev/null/inferredProject2* WatchType: Failed Lookup Locations
Info 1593 [23:15:07.843] Elapsed:: 0.04422399401664734ms DirectoryWatcher:: Triggered with /home/dotangad/.cache/typescript/4.3/node_modules/@types/webpack-dev-server/node_modules/fsevents 8:: WatchInfo: /home/dotangad/.cache/typescript/4.3/node_modules 1 undefined Project: /dev/null/inferredProject2* WatchType: Failed Lookup Locations
Info 1594 [23:15:07.843] DirectoryWatcher:: Triggered with /home/dotangad/.cache/typescript/4.3/node_modules/@types/webpack-dev-server/node_modules/fsevents 9:: WatchInfo: /home/dotangad/.cache/typescript/4.3/node_modules 1 undefined Project: /dev/null/inferredProject2* WatchType: Failed Lookup Locations
Info 1595 [23:15:07.843] Elapsed:: 0.04936400055885315ms DirectoryWatcher:: Triggered with /home/dotangad/.cache/typescript/4.3/node_modules/@types/webpack-dev-server/node_modules/fsevents 9:: WatchInfo: /home/dotangad/.cache/typescript/4.3/node_modules 1 undefined Project: /dev/null/inferredProject2* WatchType: Failed Lookup Locations
Info 1596 [23:18:16.277] DirectoryWatcher:: Triggered with /home/dotangad/.cache/typescript/4.3/node_modules/bindings 0:: WatchInfo: /home/dotangad/.cache/typescript/4.3/node_modules 1 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 1597 [23:18:16.277] Elapsed:: 0.1817840039730072ms DirectoryWatcher:: Triggered with /home/dotangad/.cache/typescript/4.3/node_modules/bindings 0:: WatchInfo: /home/dotangad/.cache/typescript/4.3/node_modules 1 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 1598 [23:18:16.277] DirectoryWatcher:: Triggered with /home/dotangad/.cache/typescript/4.3/node_modules/file-uri-to-path 1:: WatchInfo: /home/dotangad/.cache/typescript/4.3/node_modules 1 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 1599 [23:18:16.277] Elapsed:: 0.10683201253414154ms DirectoryWatcher:: Triggered with /home/dotangad/.cache/typescript/4.3/node_modules/file-uri-to-path 1:: WatchInfo: /home/dotangad/.cache/typescript/4.3/node_modules 1 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 1600 [23:18:16.277] DirectoryWatcher:: Triggered with /home/dotangad/.cache/typescript/4.3/node_modules/fsevents 2:: WatchInfo: /home/dotangad/.cache/typescript/4.3/node_modules 1 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 1601 [23:18:16.277] Elapsed:: 0.0657849907875061ms DirectoryWatcher:: Triggered with /home/dotangad/.cache/typescript/4.3/node_modules/fsevents 2:: WatchInfo: /home/dotangad/.cache/typescript/4.3/node_modules 1 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 1602 [23:18:16.277] DirectoryWatcher:: Triggered with /home/dotangad/.cache/typescript/4.3/node_modules/nan 3:: WatchInfo: /home/dotangad/.cache/typescript/4.3/node_modules 1 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 1603 [23:18:16.278] Elapsed:: 0.05739900469779968ms DirectoryWatcher:: Triggered with /home/dotangad/.cache/typescript/4.3/node_modules/nan 3:: WatchInfo: /home/dotangad/.cache/typescript/4.3/node_modules 1 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 1604 [23:18:16.278] DirectoryWatcher:: Triggered with /home/dotangad/.cache/typescript/4.3/node_modules/fsevents 4:: WatchInfo: /home/dotangad/.cache/typescript/4.3/node_modules 1 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 1605 [23:18:16.278] Elapsed:: 0.05742800235748291ms DirectoryWatcher:: Triggered with /home/dotangad/.cache/typescript/4.3/node_modules/fsevents 4:: WatchInfo: /home/dotangad/.cache/typescript/4.3/node_modules 1 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 1606 [23:18:16.278] DirectoryWatcher:: Triggered with /home/dotangad/.cache/typescript/4.3/node_modules/bindings 5:: WatchInfo: /home/dotangad/.cache/typescript/4.3/node_modules 1 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 1607 [23:18:16.278] Elapsed:: 0.05504500865936279ms DirectoryWatcher:: Triggered with /home/dotangad/.cache/typescript/4.3/node_modules/bindings 5:: WatchInfo: /home/dotangad/.cache/typescript/4.3/node_modules 1 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 1608 [23:18:16.278] DirectoryWatcher:: Triggered with /home/dotangad/.cache/typescript/4.3/node_modules/nan 6:: WatchInfo: /home/dotangad/.cache/typescript/4.3/node_modules 1 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 1609 [23:18:16.278] Elapsed:: 0.05658699572086334ms DirectoryWatcher:: Triggered with /home/dotangad/.cache/typescript/4.3/node_modules/nan 6:: WatchInfo: /home/dotangad/.cache/typescript/4.3/node_modules 1 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 1610 [23:18:16.278] DirectoryWatcher:: Triggered with /home/dotangad/.cache/typescript/4.3/node_modules/file-uri-to-path 7:: WatchInfo: /home/dotangad/.cache/typescript/4.3/node_modules 1 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 1611 [23:18:16.278] Elapsed:: 0.04387299716472626ms DirectoryWatcher:: Triggered with /home/dotangad/.cache/typescript/4.3/node_modules/file-uri-to-path 7:: WatchInfo: /home/dotangad/.cache/typescript/4.3/node_modules 1 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 1612 [23:18:16.278] DirectoryWatcher:: Triggered with /home/dotangad/.cache/typescript/4.3/node_modules/@types/webpack-dev-server/node_modules/fsevents 8:: WatchInfo: /home/dotangad/.cache/typescript/4.3/node_modules 1 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 1613 [23:18:16.278] Elapsed:: 0.04249998927116394ms DirectoryWatcher:: Triggered with /home/dotangad/.cache/typescript/4.3/node_modules/@types/webpack-dev-server/node_modules/fsevents 8:: WatchInfo: /home/dotangad/.cache/typescript/4.3/node_modules 1 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 1614 [23:18:16.278] DirectoryWatcher:: Triggered with /home/dotangad/.cache/typescript/4.3/node_modules/@types/webpack-dev-server/node_modules/fsevents 9:: WatchInfo: /home/dotangad/.cache/typescript/4.3/node_modules 1 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 1615 [23:18:16.278] Elapsed:: 0.042500004172325134ms DirectoryWatcher:: Triggered with /home/dotangad/.cache/typescript/4.3/node_modules/@types/webpack-dev-server/node_modules/fsevents 9:: WatchInfo: /home/dotangad/.cache/typescript/4.3/node_modules 1 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 1616 [23:18:16.278] DirectoryWatcher:: Triggered with /home/dotangad/.cache/typescript/4.3/node_modules/bindings 0:: WatchInfo: /home/dotangad/.cache/typescript/4.3/node_modules 1 undefined Project: /dev/null/inferredProject2* WatchType: Failed Lookup Locations
Info 1617 [23:18:16.278] Elapsed:: 0.03350399434566498ms DirectoryWatcher:: Triggered with /home/dotangad/.cache/typescript/4.3/node_modules/bindings 0:: WatchInfo: /home/dotangad/.cache/typescript/4.3/node_modules 1 undefined Project: /dev/null/inferredProject2* WatchType: Failed Lookup Locations
Info 1618 [23:18:16.278] DirectoryWatcher:: Triggered with /home/dotangad/.cache/typescript/4.3/node_modules/file-uri-to-path 1:: WatchInfo: /home/dotangad/.cache/typescript/4.3/node_modules 1 undefined Project: /dev/null/inferredProject2* WatchType: Failed Lookup Locations
Info 1619 [23:18:16.278] Elapsed:: 0.03175000846385956ms DirectoryWatcher:: Triggered with /home/dotangad/.cache/typescript/4.3/node_modules/file-uri-to-path 1:: WatchInfo: /home/dotangad/.cache/typescript/4.3/node_modules 1 undefined Project: /dev/null/inferredProject2* WatchType: Failed Lookup Locations
Info 1620 [23:18:16.278] DirectoryWatcher:: Triggered with /home/dotangad/.cache/typescript/4.3/node_modules/fsevents 2:: WatchInfo: /home/dotangad/.cache/typescript/4.3/node_modules 1 undefined Project: /dev/null/inferredProject2* WatchType: Failed Lookup Locations
Info 1621 [23:18:16.279] Elapsed:: 0.030327007174491882ms DirectoryWatcher:: Triggered with /home/dotangad/.cache/typescript/4.3/node_modules/fsevents 2:: WatchInfo: /home/dotangad/.cache/typescript/4.3/node_modules 1 undefined Project: /dev/null/inferredProject2* WatchType: Failed Lookup Locations
Info 1622 [23:18:16.279] DirectoryWatcher:: Triggered with /home/dotangad/.cache/typescript/4.3/node_modules/nan 3:: WatchInfo: /home/dotangad/.cache/typescript/4.3/node_modules 1 undefined Project: /dev/null/inferredProject2* WatchType: Failed Lookup Locations
Info 1623 [23:18:16.279] Elapsed:: 0.034185007214546204ms DirectoryWatcher:: Triggered with /home/dotangad/.cache/typescript/4.3/node_modules/nan 3:: WatchInfo: /home/dotangad/.cache/typescript/4.3/node_modules 1 undefined Project: /dev/null/inferredProject2* WatchType: Failed Lookup Locations
Info 1624 [23:18:16.279] DirectoryWatcher:: Triggered with /home/dotangad/.cache/typescript/4.3/node_modules/fsevents 4:: WatchInfo: /home/dotangad/.cache/typescript/4.3/node_modules 1 undefined Project: /dev/null/inferredProject2* WatchType: Failed Lookup Locations
Info 1625 [23:18:16.279] Elapsed:: 0.03047800064086914ms DirectoryWatcher:: Triggered with /home/dotangad/.cache/typescript/4.3/node_modules/fsevents 4:: WatchInfo: /home/dotangad/.cache/typescript/4.3/node_modules 1 undefined Project: /dev/null/inferredProject2* WatchType: Failed Lookup Locations
Info 1626 [23:18:16.279] DirectoryWatcher:: Triggered with /home/dotangad/.cache/typescript/4.3/node_modules/bindings 5:: WatchInfo: /home/dotangad/.cache/typescript/4.3/node_modules 1 undefined Project: /dev/null/inferredProject2* WatchType: Failed Lookup Locations
Info 1627 [23:18:16.279] Elapsed:: 0.030226990580558777ms DirectoryWatcher:: Triggered with /home/dotangad/.cache/typescript/4.3/node_modules/bindings 5:: WatchInfo: /home/dotangad/.cache/typescript/4.3/node_modules 1 undefined Project: /dev/null/inferredProject2* WatchType: Failed Lookup Locations
Info 1628 [23:18:16.279] DirectoryWatcher:: Triggered with /home/dotangad/.cache/typescript/4.3/node_modules/nan 6:: WatchInfo: /home/dotangad/.cache/typescript/4.3/node_modules 1 undefined Project: /dev/null/inferredProject2* WatchType: Failed Lookup Locations
Info 1629 [23:18:16.279] Elapsed:: 0.03244200348854065ms DirectoryWatcher:: Triggered with /home/dotangad/.cache/typescript/4.3/node_modules/nan 6:: WatchInfo: /home/dotangad/.cache/typescript/4.3/node_modules 1 undefined Project: /dev/null/inferredProject2* WatchType: Failed Lookup Locations
Info 1630 [23:18:16.279] DirectoryWatcher:: Triggered with /home/dotangad/.cache/typescript/4.3/node_modules/file-uri-to-path 7:: WatchInfo: /home/dotangad/.cache/typescript/4.3/node_modules 1 undefined Project: /dev/null/inferredProject2* WatchType: Failed Lookup Locations
Info 1631 [23:18:16.279] Elapsed:: 0.030556991696357727ms DirectoryWatcher:: Triggered with /home/dotangad/.cache/typescript/4.3/node_modules/file-uri-to-path 7:: WatchInfo: /home/dotangad/.cache/typescript/4.3/node_modules 1 undefined Project: /dev/null/inferredProject2* WatchType: Failed Lookup Locations
Info 1632 [23:18:16.279] DirectoryWatcher:: Triggered with /home/dotangad/.cache/typescript/4.3/node_modules/@types/webpack-dev-server/node_modules/fsevents 8:: WatchInfo: /home/dotangad/.cache/typescript/4.3/node_modules 1 undefined Project: /dev/null/inferredProject2* WatchType: Failed Lookup Locations
Info 1633 [23:18:16.279] Elapsed:: 0.032600998878479004ms DirectoryWatcher:: Triggered with /home/dotangad/.cache/typescript/4.3/node_modules/@types/webpack-dev-server/node_modules/fsevents 8:: WatchInfo: /home/dotangad/.cache/typescript/4.3/node_modules 1 undefined Project: /dev/null/inferredProject2* WatchType: Failed Lookup Locations
Info 1634 [23:18:16.279] DirectoryWatcher:: Triggered with /home/dotangad/.cache/typescript/4.3/node_modules/@types/webpack-dev-server/node_modules/fsevents 9:: WatchInfo: /home/dotangad/.cache/typescript/4.3/node_modules 1 undefined Project: /dev/null/inferredProject2* WatchType: Failed Lookup Locations
Info 1635 [23:18:16.279] Elapsed:: 0.031429991126060486ms DirectoryWatcher:: Triggered with /home/dotangad/.cache/typescript/4.3/node_modules/@types/webpack-dev-server/node_modules/fsevents 9:: WatchInfo: /home/dotangad/.cache/typescript/4.3/node_modules 1 undefined Project: /dev/null/inferredProject2* WatchType: Failed Lookup Locations
Info 1636 [23:28:06.696] DirectoryWatcher:: Triggered with /home/dotangad/.cache/typescript/4.3/node_modules/bindings 0:: WatchInfo: /home/dotangad/.cache/typescript/4.3/node_modules 1 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 1637 [23:28:06.696] Elapsed:: 0.08815699815750122ms DirectoryWatcher:: Triggered with /home/dotangad/.cache/typescript/4.3/node_modules/bindings 0:: WatchInfo: /home/dotangad/.cache/typescript/4.3/node_modules 1 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 1638 [23:28:06.696] DirectoryWatcher:: Triggered with /home/dotangad/.cache/typescript/4.3/node_modules/file-uri-to-path 1:: WatchInfo: /home/dotangad/.cache/typescript/4.3/node_modules 1 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 1639 [23:28:06.696] Elapsed:: 0.08352799713611603ms DirectoryWatcher:: Triggered with /home/dotangad/.cache/typescript/4.3/node_modules/file-uri-to-path 1:: WatchInfo: /home/dotangad/.cache/typescript/4.3/node_modules 1 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 1640 [23:28:06.696] DirectoryWatcher:: Triggered with /home/dotangad/.cache/typescript/4.3/node_modules/fsevents 2:: WatchInfo: /home/dotangad/.cache/typescript/4.3/node_modules 1 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 1641 [23:28:06.696] Elapsed:: 0.06637600064277649ms DirectoryWatcher:: Triggered with /home/dotangad/.cache/typescript/4.3/node_modules/fsevents 2:: WatchInfo: /home/dotangad/.cache/typescript/4.3/node_modules 1 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 1642 [23:28:06.696] DirectoryWatcher:: Triggered with /home/dotangad/.cache/typescript/4.3/node_modules/nan 3:: WatchInfo: /home/dotangad/.cache/typescript/4.3/node_modules 1 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 1643 [23:28:06.696] Elapsed:: 0.06393100321292877ms DirectoryWatcher:: Triggered with /home/dotangad/.cache/typescript/4.3/node_modules/nan 3:: WatchInfo: /home/dotangad/.cache/typescript/4.3/node_modules 1 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 1644 [23:28:06.696] DirectoryWatcher:: Triggered with /home/dotangad/.cache/typescript/4.3/node_modules/fsevents 4:: WatchInfo: /home/dotangad/.cache/typescript/4.3/node_modules 1 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 1645 [23:28:06.697] Elapsed:: 0.057378992438316345ms DirectoryWatcher:: Triggered with /home/dotangad/.cache/typescript/4.3/node_modules/fsevents 4:: WatchInfo: /home/dotangad/.cache/typescript/4.3/node_modules 1 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 1646 [23:28:06.697] DirectoryWatcher:: Triggered with /home/dotangad/.cache/typescript/4.3/node_modules/bindings 5:: WatchInfo: /home/dotangad/.cache/typescript/4.3/node_modules 1 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 1647 [23:28:06.697] Elapsed:: 0.05532500147819519ms DirectoryWatcher:: Triggered with /home/dotangad/.cache/typescript/4.3/node_modules/bindings 5:: WatchInfo: /home/dotangad/.cache/typescript/4.3/node_modules 1 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 1648 [23:28:06.697] DirectoryWatcher:: Triggered with /home/dotangad/.cache/typescript/4.3/node_modules/file-uri-to-path 6:: WatchInfo: /home/dotangad/.cache/typescript/4.3/node_modules 1 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 1649 [23:28:06.697] Elapsed:: 0.06574499607086182ms DirectoryWatcher:: Triggered with /home/dotangad/.cache/typescript/4.3/node_modules/file-uri-to-path 6:: WatchInfo: /home/dotangad/.cache/typescript/4.3/node_modules 1 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 1650 [23:28:06.697] DirectoryWatcher:: Triggered with /home/dotangad/.cache/typescript/4.3/node_modules/nan 7:: WatchInfo: /home/dotangad/.cache/typescript/4.3/node_modules 1 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 1651 [23:28:06.697] Elapsed:: 0.06481200456619263ms DirectoryWatcher:: Triggered with /home/dotangad/.cache/typescript/4.3/node_modules/nan 7:: WatchInfo: /home/dotangad/.cache/typescript/4.3/node_modules 1 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 1652 [23:28:06.697] DirectoryWatcher:: Triggered with /home/dotangad/.cache/typescript/4.3/node_modules/@types/webpack-dev-server/node_modules/fsevents 8:: WatchInfo: /home/dotangad/.cache/typescript/4.3/node_modules 1 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 1653 [23:28:06.697] Elapsed:: 0.06103600561618805ms DirectoryWatcher:: Triggered with /home/dotangad/.cache/typescript/4.3/node_modules/@types/webpack-dev-server/node_modules/fsevents 8:: WatchInfo: /home/dotangad/.cache/typescript/4.3/node_modules 1 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 1654 [23:28:06.697] DirectoryWatcher:: Triggered with /home/dotangad/.cache/typescript/4.3/node_modules/@types/webpack-dev-server/node_modules/fsevents 9:: WatchInfo: /home/dotangad/.cache/typescript/4.3/node_modules 1 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 1655 [23:28:06.697] Elapsed:: 0.05665700137615204ms DirectoryWatcher:: Triggered with /home/dotangad/.cache/typescript/4.3/node_modules/@types/webpack-dev-server/node_modules/fsevents 9:: WatchInfo: /home/dotangad/.cache/typescript/4.3/node_modules 1 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 1656 [23:28:06.697] DirectoryWatcher:: Triggered with /home/dotangad/.cache/typescript/4.3/node_modules/bindings 0:: WatchInfo: /home/dotangad/.cache/typescript/4.3/node_modules 1 undefined Project: /dev/null/inferredProject2* WatchType: Failed Lookup Locations
Info 1657 [23:28:06.697] Elapsed:: 0.05065600574016571ms DirectoryWatcher:: Triggered with /home/dotangad/.cache/typescript/4.3/node_modules/bindings 0:: WatchInfo: /home/dotangad/.cache/typescript/4.3/node_modules 1 undefined Project: /dev/null/inferredProject2* WatchType: Failed Lookup Locations
Info 1658 [23:28:06.697] DirectoryWatcher:: Triggered with /home/dotangad/.cache/typescript/4.3/node_modules/file-uri-to-path 1:: WatchInfo: /home/dotangad/.cache/typescript/4.3/node_modules 1 undefined Project: /dev/null/inferredProject2* WatchType: Failed Lookup Locations
Info 1659 [23:28:06.697] Elapsed:: 0.04454399645328522ms DirectoryWatcher:: Triggered with /home/dotangad/.cache/typescript/4.3/node_modules/file-uri-to-path 1:: WatchInfo: /home/dotangad/.cache/typescript/4.3/node_modules 1 undefined Project: /dev/null/inferredProject2* WatchType: Failed Lookup Locations
Info 1660 [23:28:06.698] DirectoryWatcher:: Triggered with /home/dotangad/.cache/typescript/4.3/node_modules/fsevents 2:: WatchInfo: /home/dotangad/.cache/typescript/4.3/node_modules 1 undefined Project: /dev/null/inferredProject2* WatchType: Failed Lookup Locations
Info 1661 [23:28:06.698] Elapsed:: 0.043251991271972656ms DirectoryWatcher:: Triggered with /home/dotangad/.cache/typescript/4.3/node_modules/fsevents 2:: WatchInfo: /home/dotangad/.cache/typescript/4.3/node_modules 1 undefined Project: /dev/null/inferredProject2* WatchType: Failed Lookup Locations
Info 1662 [23:28:06.698] DirectoryWatcher:: Triggered with /home/dotangad/.cache/typescript/4.3/node_modules/nan 3:: WatchInfo: /home/dotangad/.cache/typescript/4.3/node_modules 1 undefined Project: /dev/null/inferredProject2* WatchType: Failed Lookup Locations
Info 1663 [23:28:06.698] Elapsed:: 0.042601004242897034ms DirectoryWatcher:: Triggered with /home/dotangad/.cache/typescript/4.3/node_modules/nan 3:: WatchInfo: /home/dotangad/.cache/typescript/4.3/node_modules 1 undefined Project: /dev/null/inferredProject2* WatchType: Failed Lookup Locations
Info 1664 [23:28:06.698] DirectoryWatcher:: Triggered with /home/dotangad/.cache/typescript/4.3/node_modules/fsevents 4:: WatchInfo: /home/dotangad/.cache/typescript/4.3/node_modules 1 undefined Project: /dev/null/inferredProject2* WatchType: Failed Lookup Locations
Info 1665 [23:28:06.698] Elapsed:: 0.043272003531455994ms DirectoryWatcher:: Triggered with /home/dotangad/.cache/typescript/4.3/node_modules/fsevents 4:: WatchInfo: /home/dotangad/.cache/typescript/4.3/node_modules 1 undefined Project: /dev/null/inferredProject2* WatchType: Failed Lookup Locations
Info 1666 [23:28:06.698] DirectoryWatcher:: Triggered with /home/dotangad/.cache/typescript/4.3/node_modules/bindings 5:: WatchInfo: /home/dotangad/.cache/typescript/4.3/node_modules 1 undefined Project: /dev/null/inferredProject2* WatchType: Failed Lookup Locations
